CCAA;PROVINCIA;MUNICIPIO;CCA;CPROV;CMUN;NATCODE;COLOR;PARTIDO;VOTOS
Extremadura;Cáceres;Herrera de Alcántara;11;10;094;34111010094;#ABAAAD;pp;11
Extremadura;Cáceres;Herreruela;11;10;095;34111010095;#ABAAAD;psoe;157
Extremadura;Cáceres;Herreruela;11;10;095;34111010095;#ABAAAD;pp;133
Extremadura;Cáceres;Hervás;11;10;096;34111010096;#ABAAAD;pp;986
Extremadura;Cáceres;Hervás;11;10;096;34111010096;#ABAAAD;juex;613
Extremadura;Cáceres;Hervás;11;10;096;34111010096;#ABAAAD;psoe;595
Extremadura;Cáceres;Hervás;11;10;096;34111010096;#ABAAAD;vox;72
Extremadura;Cáceres;Higuera;11;10;097;34111010097;#ABAAAD;psoe;54
Extremadura;Cáceres;Higuera;11;10;097;34111010097;#ABAAAD;pp;11
Extremadura;Cáceres;Higuera;11;10;097;34111010097;#ABAAAD;pex-ext;8
Extremadura;Cáceres;Hinojal;11;10;098;34111010098;#ABAAAD;psoe;144
Extremadura;Cáceres;Hinojal;11;10;098;34111010098;#ABAAAD;pp;67
Extremadura;Cáceres;Hinojal;11;10;098;34111010098;#ABAAAD;levanta;63
Extremadura;Cáceres;Hinojal;11;10;098;34111010098;#ABAAAD;ch;37
Extremadura;Cáceres;Holguera;11;10;099;34111010099;#ABAAAD;pp;228
Extremadura;Cáceres;Holguera;11;10;099;34111010099;#ABAAAD;levanta;123
Extremadura;Cáceres;Holguera;11;10;099;34111010099;#ABAAAD;psoe;39
Extremadura;Cáceres;Hoyos;11;10;100;34111010100;#ABAAAD;psoe;276
Extremadura;Cáceres;Hoyos;11;10;100;34111010100;#ABAAAD;pp;175
Extremadura;Cáceres;Hoyos;11;10;100;34111010100;#ABAAAD;podemos;49
Extremadura;Cáceres;Hoyos;11;10;100;34111010100;#ABAAAD;vox;34
Extremadura;Cáceres;Huélaga;11;10;101;34111010101;#ABAAAD;pp;99
Extremadura;Cáceres;Huélaga;11;10;101;34111010101;#ABAAAD;psoe;14
Extremadura;Cáceres;Ibahernando;11;10;102;34111010102;#ABAAAD;psoe;177
Extremadura;Cáceres;Ibahernando;11;10;102;34111010102;#ABAAAD;levanta;142
Extremadura;Cáceres;Ibahernando;11;10;102;34111010102;#ABAAAD;pp;77
Extremadura;Cáceres;Jaraicejo;11;10;103;34111010103;#ABAAAD;psoe;170
Extremadura;Cáceres;Jaraicejo;11;10;103;34111010103;#ABAAAD;pp;159
Extremadura;Cáceres;Jaraíz de la Vera;11;10;104;34111010104;#ABAAAD;pp;2385
Extremadura;Cáceres;Jaraíz de la Vera;11;10;104;34111010104;#ABAAAD;psoe;830
Extremadura;Cáceres;Jaraíz de la Vera;11;10;104;34111010104;#ABAAAD;podemos;187
Extremadura;Cáceres;Jarandilla de la Vera;11;10;105;34111010105;#ABAAAD;psoe;877
Extremadura;Cáceres;Jarandilla de la Vera;11;10;105;34111010105;#ABAAAD;vox;399
Extremadura;Cáceres;Jarandilla de la Vera;11;10;105;34111010105;#ABAAAD;pp;376
Extremadura;Cáceres;Jarilla;11;10;106;34111010106;#ABAAAD;psoe;63
Extremadura;Cáceres;Jarilla;11;10;106;34111010106;#ABAAAD;pp;23
Extremadura;Cáceres;Jerte;11;10;107;34111010107;#ABAAAD;pp;508
Extremadura;Cáceres;Jerte;11;10;107;34111010107;#ABAAAD;psoe;307
Extremadura;Cáceres;Ladrillar;11;10;108;34111010108;#ABAAAD;psoe;107
Extremadura;Cáceres;Ladrillar;11;10;108;34111010108;#ABAAAD;pp;53
Extremadura;Cáceres;Logrosán;11;10;109;34111010109;#ABAAAD;psoe;526
Extremadura;Cáceres;Logrosán;11;10;109;34111010109;#ABAAAD;ciudadanos;426
Extremadura;Cáceres;Logrosán;11;10;109;34111010109;#ABAAAD;pp;264
Extremadura;Cáceres;Losar de la Vera;11;10;110;34111010110;#ABAAAD;psoe;669
Extremadura;Cáceres;Losar de la Vera;11;10;110;34111010110;#ABAAAD;pp;621
Extremadura;Cáceres;Losar de la Vera;11;10;110;34111010110;#ABAAAD;vox;195
Extremadura;Cáceres;Losar de la Vera;11;10;110;34111010110;#ABAAAD;juex;99
Extremadura;Cáceres;Madrigal de la Vera;11;10;111;34111010111;#ABAAAD;pp;448
Extremadura;Cáceres;Madrigal de la Vera;11;10;111;34111010111;#ABAAAD;ued;206
Extremadura;Cáceres;Madrigal de la Vera;11;10;111;34111010111;#ABAAAD;psoe;164
Extremadura;Cáceres;Madrigal de la Vera;11;10;111;34111010111;#ABAAAD;somos-cc;164
Extremadura;Cáceres;Madrigal de la Vera;11;10;111;34111010111;#ABAAAD;levanta;4
Extremadura;Cáceres;Madrigalejo;11;10;112;34111010112;#ABAAAD;pp;854
Extremadura;Cáceres;Madrigalejo;11;10;112;34111010112;#ABAAAD;psoe;302
Extremadura;Cáceres;Madroñera;11;10;113;34111010113;#ABAAAD;podemos;577
Extremadura;Cáceres;Madroñera;11;10;113;34111010113;#ABAAAD;psoe;474
Extremadura;Cáceres;Madroñera;11;10;113;34111010113;#ABAAAD;pp;449
Extremadura;Cáceres;Madroñera;11;10;113;34111010113;#ABAAAD;vox;80
Extremadura;Cáceres;Majadas;11;10;114;34111010114;#ABAAAD;levanta;383
Extremadura;Cáceres;Majadas;11;10;114;34111010114;#ABAAAD;psoe;174
Extremadura;Cáceres;Majadas;11;10;114;34111010114;#ABAAAD;pp;36
Extremadura;Cáceres;Malpartida de Cáceres;11;10;115;34111010115;#ABAAAD;ppm;1570
Extremadura;Cáceres;Malpartida de Cáceres;11;10;115;34111010115;#ABAAAD;psoe;995
Extremadura;Cáceres;Malpartida de Cáceres;11;10;115;34111010115;#ABAAAD;levanta;113
Extremadura;Cáceres;Malpartida de Plasencia;11;10;116;34111010116;#ABAAAD;psoe;1470
Extremadura;Cáceres;Malpartida de Plasencia;11;10;116;34111010116;#ABAAAD;pp;882
Extremadura;Cáceres;Marchagaz;11;10;117;34111010117;#ABAAAD;psoe;91
Extremadura;Cáceres;Marchagaz;11;10;117;34111010117;#ABAAAD;pp;41
Extremadura;Cáceres;Mata de Alcántara;11;10;118;34111010118;#ABAAAD;psoe;147
Extremadura;Cáceres;Mata de Alcántara;11;10;118;34111010118;#ABAAAD;podemos;51
Extremadura;Cáceres;Mata de Alcántara;11;10;118;34111010118;#ABAAAD;pp;34
Extremadura;Cáceres;Membrío;11;10;119;34111010119;#ABAAAD;psoe;251
Extremadura;Cáceres;Membrío;11;10;119;34111010119;#ABAAAD;ucin;132
Extremadura;Cáceres;Membrío;11;10;119;34111010119;#ABAAAD;pp;48
Extremadura;Cáceres;Membrío;11;10;119;34111010119;#ABAAAD;juex;39
Extremadura;Cáceres;Mesas de Ibor;11;10;120;34111010120;#ABAAAD;psoe;67
Extremadura;Cáceres;Mesas de Ibor;11;10;120;34111010120;#ABAAAD;pp;28
Extremadura;Cáceres;Miajadas;11;10;121;34111010121;#ABAAAD;psoe;2316
Extremadura;Cáceres;Miajadas;11;10;121;34111010121;#ABAAAD;pp;2270
Extremadura;Cáceres;Miajadas;11;10;121;34111010121;#ABAAAD;podemos;376
Extremadura;Cáceres;Miajadas;11;10;121;34111010121;#ABAAAD;vox;222
